Alpha,Cl,Cd,Cm
-28.0,-1.080591158343511,0.35732938081319354,0.1425536166183971
-27.0,-1.0504170101606871,0.3456839637325744,0.13222172592791942
-25.0,-0.9867426345507458,0.3210688802425014,0.11201801687227328
-23.0,-0.9209059872908971,0.2957063633516921,0.092561658655263
-22.0,-0.8876809373474481,0.2830274853396869,0.08324119095933526
-21.0,-0.8537068294393041,0.2701676540262177,0.07364010134997055
-20.0,-0.8211115959291908,0.25723108697992825,0.06537813217404799
-18.0,-0.7549222299086615,0.23083746984348405,0.048239739178128696
-17.0,-0.7230586189169695,0.21762778186305307,0.040840715853709485
-16.0,-0.6920918138998057,0.20447229952564544,0.032762211865555335
-15.0,-0.6638786974819639,0.19056434542750098,0.02560998941850223
-14.0,-0.6363189756974028,0.17692055515869254,0.019757387020294694
-13.0,-0.6121949504193216,0.16334410491028237,0.012923140615257962
-11.0,-0.5730814518862822,0.13457850806129004,0.0009820457183651265
-10.0,-0.5543212596027833,0.12059674090875952,-0.004177427563492942
-8.0,-0.5329197763805968,0.09172960912679701,-0.018326446139522848
-7.0,-0.5131740692237333,0.07586639152539033,-0.03228233340595702
-6.0,-0.474322696184126,0.059298083404331375,-0.04063953219888311
-5.0,-0.41311643415667154,0.04582930990480707,-0.04349716322843918
-4.0,-0.3349202332398265,0.038064027212249614,-0.04334235563078481
-3.0,-0.22990911728255986,0.024418501026054314,-0.039499777974826525
-2.0,-0.12588849942996383,0.01864841173576763,-0.03658867321301082
-1.0,-0.012883685376778337,0.015768327003470257,-0.036554431698864784
0.0,0.21751766251529892,0.012303374531378775,-0.056935353191970475
1.0,0.3023816468402092,0.01337755031109026,-0.050954422556953385
2.0,0.4050512808758055,0.015348982089835473,-0.048708754029405235
3.0,0.5046758713327233,0.01892742243631059,-0.04581263954474021
4.0,0.6151622300198974,0.024435606422440907,-0.04332825363683467
5.0,0.7516998986247676,0.03286256136106957,-0.03740691782600605
6.0,0.8260943743661813,0.041725567408731554,-0.03421231701387081
7.0,0.8840597885684628,0.0538155121945331,-0.03022582407246808
8.0,0.9150325638204024,0.06752667137508472,-0.025150407155944417
9.0,0.9048664173931354,0.08612756730233773,-0.022245476547255418
10.0,0.8509247359582287,0.1057522894788777,-0.030868977901876923
11.0,0.8386205822237033,0.12982904099023343,-0.04927487625788869
12.0,0.8428961184851149,0.14812663294418119,-0.05771790549158429
13.0,0.8640938703709999,0.16482179450417023,-0.05688390309059108
14.0,0.8752331979773778,0.18248857486395464,-0.06931782709342171
15.0,0.8916071326766889,0.19789294323942433,-0.08162176301352211
16.0,0.9175159564465076,0.2126504338869242,-0.08946844822880319
19.0,1.0059310606282224,0.25605346939444146,-0.11577409137166268
22.0,1.100619965725545,0.2971666507253904,-0.14340464992602955
23.0,1.1331768784787932,0.3108373362365855,-0.15383771375019725
24.0,1.1642306065791224,0.3239564764614932,-0.16347740338341257
25.0,1.196504175343277,0.33741540111181023,-0.17404180683424372
26.0,1.226470895601169,0.35014376750562065,-0.184058609584466
27.0,1.2579482617708497,0.36319396686055017,-0.1948509964341089
28.0,1.2875442332283242,0.37552713149128186,-0.2054381531521792
30.0,1.3440033203634385,0.39927792163338266,-0.22705700254235237
